Name,TeamAbbreviation,GamesPlayed,Minutes,ShotQualityAvg,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangePctBlocked,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3PctBlocked,Arc3FGM,Arc3FGA,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,Arc3PctBlocked,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,HeaveAttempts,HeaveMakes
Jock Landale,HOU,193,2486,0.5485878156565657,0.7380352644836272,4.364869565217391,26.042465753424658,240,367,0.4622166246851385,0.6539509536784741,0.7619047619047619,0.7083333333333334,0.14168937329700274,89,177,0.22292191435768263,0.5028248587570622,0.5493827160493827,0.8426966292134831,0.084745763,14,31,0.039042821,0.45161290322580644,0.45161290322580644,0.9285714285714286,0,11,28,0.035264484,0.39285714285714285,0.39285714285714285,1,0,52,191,0.24055415617128464,0.27225130890052357,0.27225130890052357,1,0,52,189,0.2751322751322751,2,0
Zeke Nnaji,DEN,209,2472,0.5664618320610687,0.8751902587519026,3.2343601895734597,24.928085106382976,227,340,0.517503805,0.6676470588235294,0.761744966,0.6651982378854625,0.12352941176470589,15,60,0.091324201,0.25,0.38461538461538464,0.6,0.35,8,22,0.03348554,0.36363636363636365,0.36363636363636365,0.875,0,36,95,0.1445966514459665,0.37894736842105264,0.37894736842105264,0.9722222222222222,0,48,140,0.213089802,0.34285714285714286,0.34782608695652173,0.9583333333333334,0.014285714285714285,48,138,0.34782608695652173,2,0
Kemba Walker,DAL,89,2461,0.5065982680036463,0.7026291931097008,8.871892925,26.144310344827588,119,195,0.1767905711695376,0.6102564102564103,0.6839080459770115,0.25210084033613445,0.1076923076923077,72,173,0.15684496826835903,0.4161849710982659,0.5,0.20833333333333334,0.1676300578034682,59,155,0.14052583862194015,0.38064516129032255,0.4041095890410959,0.2711864406779661,0.058064516,14,34,0.030825022665457842,0.4117647058823529,0.4117647058823529,1,0,193,546,0.49501359927470534,0.3534798534798535,0.36074766355140186,0.49740932642487046,0.020146520146520148,193,541,0.3567467652495379,5,0
James Johnson,IND,143,2460,0.5541056195965418,0.7962697274031564,3.970464135021097,24.93318385650224,210,332,0.4763271162123386,0.6325301204819277,0.6774193548387096,0.5571428571428572,0.06626506,42,118,0.16929698708751795,0.3559322033898305,0.40384615384615385,0.35714285714285715,0.11864406779661017,8,24,0.034433286,0.3333333333333333,0.34782608695652173,0.5,0.041666666666666664,23,95,0.13629842180774748,0.24210526315789474,0.24731182795698925,0.9565217391304348,0.021052631578947368,34,128,0.1836441893830703,0.265625,0.265625,0.9117647058823529,0,34,127,0.2677165354330709,1,0
Toumani Camara,POR,94,2459,0.569110334,0.8441971383147854,3.0529411764705885,24.569485294117644,156,259,0.4117647058823529,0.6023166023166023,0.6638297872340425,0.5128205128205128,0.092664093,24,91,0.14467408585055644,0.26373626373626374,0.3076923076923077,0.5416666666666666,0.14285714285714285,2,7,0.011128775834658187,0.2857142857142857,0.2857142857142857,1,0,43,124,0.1971383147853736,0.3467741935483871,0.34959349593495936,0.9534883720930233,0.008064516,52,148,0.23529411764705882,0.35135135135135137,0.35135135135135137,0.9807692307692307,0,52,148,0.35135135135135137,0,0
Terence Davis,SAC,155,2451,0.541836267,0.8629254829806807,4.810981308411215,25.366616084977235,168,279,0.25666973321067155,0.6021505376344086,0.691358025,0.5535714285714286,0.12903225806451613,40,104,0.095676173,0.38461538461538464,0.45454545454545453,0.475,0.15384615384615385,18,45,0.041398344,0.4,0.4090909090909091,0.3333333333333333,0.022222222222222223,61,154,0.14167433302667892,0.3961038961038961,0.3961038961038961,0.9672131147540983,0,175,505,0.46458141674333026,0.3465346534653465,0.34930139720558884,0.8171428571428572,0.007920792,175,503,0.34791252485089463,2,0
Bilal Coulibaly,WAS,84,2441,0.5617582677165355,0.7559055118110236,5.470418848167538,24.890118577075096,147,227,0.35748031496062993,0.6475770925110133,0.7538461538461538,0.5986394557823129,0.14096916299559473,32,108,0.1700787401574803,0.2962962962962963,0.367816092,0.46875,0.19444444444444445,15,47,0.074015748,0.3191489361702128,0.32608695652173914,0.5333333333333333,0.021276596,44,115,0.18110236220472442,0.3826086956521739,0.3893805309734513,0.9772727272727273,0.017391304347826087,38,138,0.2173228346456693,0.2753623188405797,0.2835820895522388,0.8947368421052632,0.028985507246376812,38,138,0.2753623188405797,0,0
Isaiah Jackson,IND,163,2438,0.5922339102564103,0.7756410256410257,3.0390080428954422,25.405882352941177,393,571,0.732051282,0.6882661996497373,0.7359550561797753,0.727735369,0.064798599,50,148,0.18974358974358974,0.33783783783783783,0.4098360655737705,0.92,0.17567567567567569,14,27,0.034615385,0.5185185185185185,0.5185185185185185,0.8571428571428571,0,2,6,0.007692308,0.3333333333333333,0.3333333333333333,1,0,5,28,0.035897435897435895,0.17857142857142858,0.17857142857142858,1,0,5,28,0.17857142857142858,0,0
Dalano Banton,POR,171,2399,0.5294535467980296,0.7085377821393523,5.656874999999999,26.18390501319261,215,343,0.3366045142296369,0.6268221574344023,0.7142857142857143,0.4,0.12244897959183673,66,224,0.2198233562315996,0.29464285714285715,0.336734694,0.2727272727272727,0.125,23,73,0.071638862,0.3150684931506849,0.323943662,0.21739130434782608,0.02739726,23,71,0.069676153,0.323943662,0.323943662,1,0,94,308,0.30225711481844947,0.3051948051948052,0.30718954248366015,0.7978723404255319,0.006493506,93,305,0.30491803278688523,2,1
Josh Jackson,SAC,113,2390,0.5186507470119522,0.6931479642502483,6.518387096774193,25.529715762273902,190,311,0.30883813306852037,0.6109324758842444,0.7142857142857143,0.48947368421052634,0.14469453376205788,71,203,0.2015888778550149,0.3497536945812808,0.44375,0.43661971830985913,0.21182266009852216,45,106,0.10526315789473684,0.42452830188679247,0.4326923076923077,0.4666666666666667,0.018867924528301886,30,109,0.10824230387288977,0.27522935779816515,0.2777777777777778,0.9666666666666667,0.009174312,80,278,0.27606752730883816,0.28776978417266186,0.2888086642599278,0.8875,0.003597122,80,275,0.2909090909090909,3,0
Victor Oladipo,MIA,83,2359,0.5137768350810296,0.7119771863117871,7.428849557522124,25.90636550308008,156,262,0.24904942965779467,0.5954198473282443,0.6724137931034483,0.38461538461538464,0.11450381679389313,73,186,0.17680608365019013,0.3924731182795699,0.4397590361445783,0.1780821917808219,0.10752688172043011,38,117,0.1112167300380228,0.3247863247863248,0.3333333333333333,0.3684210526315789,0.025641026,23,85,0.080798479,0.27058823529411763,0.27380952380952384,0.8260869565217391,0.011764705882352941,140,402,0.3821292775665399,0.3482587064676617,0.35175879396984927,0.5857142857142857,0.009950249,140,400,0.35,2,0
Thomas Bryant,MIA,144,2348,0.5451848214285714,0.6968152866242038,5.094391025641025,25.767701863354034,298,386,0.49171974522292994,0.772020725,0.834733894,0.7181208053691275,0.075129534,79,165,0.21019108280254778,0.47878787878787876,0.5602836879432624,0.8481012658227848,0.14545454545454545,30,73,0.092993631,0.410958904,0.410958904,0.8,0,12,32,0.040764331,0.375,0.375,0.9166666666666666,0,45,129,0.1643312101910828,0.3488372093023256,0.3488372093023256,1,0,45,128,0.3515625,1,0
Alex Len,SAC,195,2334,0.5381541737649063,0.6337308347529813,4.114473684210527,24.46,237,317,0.5400340715502555,0.7476340694006309,0.8061224489795918,0.6962025316455697,0.072555205,89,204,0.3475298126064736,0.4362745098039216,0.48633879781420764,0.8764044943820225,0.10294117647058823,3,11,0.018739352640545145,0.2727272727272727,0.2727272727272727,1,0,8,27,0.045996593,0.2962962962962963,0.3076923076923077,1,0.037037037037037035,6,28,0.04770017,0.21428571428571427,0.2222222222222222,1,0.035714286,6,28,0.21428571428571427,0,0
Robin Lopez,MIL,160,2329,0.48132942817294283,0.435933148,4.945894428152493,25.125,195,277,0.38579387186629527,0.703971119,0.7386363636363636,0.5435897435897435,0.046931408,225,397,0.552924791,0.5667506297229219,0.6064690026954178,0.6044444444444445,0.065491184,3,8,0.011142061281337047,0.375,0.375,0.6666666666666666,0,6,21,0.029247911,0.2857142857142857,0.2857142857142857,1,0,5,15,0.020891364902506964,0.3333333333333333,0.3333333333333333,1,0,5,14,0.35714285714285715,1,0
Otto Porter Jr.,TOR,114,2329,0.5198564539007092,0.7011331444759207,8.216184971098267,25.403055555555557,97,135,0.19121813031161472,0.7185185185185186,0.782258065,0.6494845360824743,0.081481481,51,120,0.16997167138810199,0.425,0.4434782608695652,0.7254901960784313,0.041666666666666664,39,91,0.12889518413597734,0.42857142857142855,0.42857142857142855,0.7692307692307693,0,39,102,0.14447592067988668,0.38235294117647056,0.38235294117647056,1,0,94,258,0.3654390934844193,0.3643410852713178,0.3643410852713178,0.9361702127659575,0,94,257,0.3657587548638132,1,0
Damian Jones,CLE,175,2309,0.5638306883365201,0.74573055,4.337229437229437,27.909230769230774,258,328,0.6223908918406073,0.7865853658536586,0.8571428571428571,0.7751937984496124,0.082317073,41,92,0.174573055,0.44565217391304346,0.5125,0.9024390243902439,0.13043478260869565,20,42,0.079696395,0.47619047619047616,0.47619047619047616,0.95,0,14,27,0.051233396584440226,0.5185185185185185,0.5384615384615384,0.9285714285714286,0.037037037037037035,10,38,0.072106262,0.2631578947368421,0.2631578947368421,0.9,0,10,34,0.29411764705882354,4,0
Nerlens Noel,BKN,106,2303,0.5746990566037735,0.6614420062695925,4.237942122186495,27.175,137,203,0.6363636363636364,0.6748768472906403,0.7248677248677249,0.7299270072992701,0.068965517,34,85,0.2664576802507837,0.4,0.41975308641975306,0.7647058823529411,0.047058823529411764,10,23,0.072100313,0.43478260869565216,0.43478260869565216,0.9,0,0,3,0.009404389,0,0,0,0,1,5,0.015673981,0.2,0.2,1,0,1,4,0.25,1,0
Cason Wallace,OKC,105,2297,0.566224245,0.7802013422818792,6.02233677,24.539016393442623,111,160,0.2684563758389262,0.69375,0.7762237762237763,0.6756756756756757,0.10625,34,88,0.1476510067114094,0.38636363636363635,0.4473684210526316,0.6176470588235294,0.13636363636363635,18,43,0.072147651,0.4186046511627907,0.42857142857142855,0.5555555555555556,0.023255813953488372,63,155,0.2600671140939597,0.4064516129032258,0.41721854304635764,1,0.025806451612903226,56,150,0.2516778523489933,0.37333333333333335,0.3783783783783784,0.9464285714285714,0.013333333333333334,56,150,0.37333333333333335,0,0
