Name,TeamAbbreviation,GamesPlayed,Minutes,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfOReb,SelfORebPct
Josh Okogie,PHX,253,4217,673,381,14,0.067307692,166,0.077970878,201,0.11043956043956044,0.09293492,292,9,0.035573123,155,0.070840951,128,0.067050812,0.069074933,0.069142125,0.076359833,0.099489796,0.1093525179856115,0.11395348837209303,0.075965131,0.074948665,0.051094890510948905,0.07167955,0.053497942386831275,26,0.050290135
Aaron Wiggins,OKC,221,4214,659,456,9,0.043478260869565216,220,0.10521281683405069,227,0.11024769305488101,0.10771084337349397,203,7,0.035175879396984924,98,0.045391385,98,0.052944354,0.048877805,0.10432569974554708,0.094401756,0.1319796954314721,0.10666666666666667,0.11829652996845426,0.045507584597432905,0.052791878,0.022082018927444796,0.05177305,0.056689342,29,0.055984555984555984
Mo Bamba,LAC,233,4193,1339,973,96,0.44651162790697674,459,0.21763869132290184,418,0.20164013506994694,0.20970827355332378,366,5,0.029761905,260,0.11524822695035461,101,0.051035877,0.085242031,0.21224489795918366,0.20994475138121546,0.24093816631130063,0.21450712957222567,0.1565217391304348,0.13190954773869346,0.11746987951807229,0.081896552,0.050600886,0.052763819095477386,22,0.034321373
Terrence Ross,PHX,172,4125,473,416,18,0.08372093,166,0.083965604,232,0.12152959664745941,0.10241893978383942,57,0,0,33,0.014673188083592708,24,0.012539184952978056,0.013692049003122748,0.081779053,0.059382423,0.13470319634703196,0.12165775401069519,0.12106537530266344,0.017621145,0.016632016632016633,0.008250825,0.013752456,0.007751938,18,0.020737327188940093
Xavier Tillman Sr.,BOS,242,4080,967,629,51,0.255,319,0.1595,259,0.14566929133858267,0.15299100052938064,338,3,0.012987012987012988,191,0.088754647,144,0.07403599,0.081767147,0.16508313539192399,0.16121212121212122,0.14114114114114115,0.14584787159804605,0.14492753623188406,0.10445859872611465,0.082568807,0.068592058,0.077568134,0.064202335,39,0.089041096
Cam Reddish,LAL,180,4075,430,332,6,0.028436019,151,0.075689223,175,0.09383378,0.084455959,98,3,0.014634146341463415,53,0.024537037037037038,42,0.023809523809523808,0.02420999,0.078561917,0.073647871,0.074666667,0.091286307,0.1026252983293556,0.031553398,0.023280423,0.012787724,0.027146001,0.012468827930174564,23,0.035658915
Andrew Nembhard,IND,154,4043,366,293,11,0.047413793,135,0.061503417,147,0.091645885,0.074230061,73,0,0,38,0.019338422391857506,35,0.018847604,0.019099947671376242,0.067477876,0.054487179,0.064788732,0.08999159,0.096385542,0.015404365,0.026755852842809364,0.006920415,0.01910828,0.018018018018018018,16,0.026143790849673203
Jaxson Hayes,LAL,258,4040,965,629,42,0.19626168224299065,290,0.156165859,297,0.15160796324655437,0.15382599580712789,336,5,0.020920502,194,0.09044289,137,0.080825959,0.086197917,0.14375987361769352,0.15384615384615385,0.18112244897959184,0.14420485175202155,0.17473684210526316,0.098809524,0.095135135,0.060526315789473685,0.081422925,0.079069767,37,0.1182108626198083
Jalen Duren,DET,151,4000,1509,1018,102,0.49514563106796117,440,0.22278481012658227,476,0.2663682148852826,0.2434875066454014,491,20,0.08583691,311,0.14220393232738912,160,0.097087379,0.12281616688396349,0.19610570236439498,0.24083769633507854,0.2292358803986711,0.27596439169139464,0.23690205011389523,0.18095238095238095,0.12859884836852206,0.1073170731707317,0.096187175,0.099190283,38,0.1296928327645051
Jeremy Sochan,SAS,141,3958,861,597,25,0.13966480446927373,288,0.13926499032882012,284,0.17057057057057057,0.15322796678274847,264,2,0.010928962,163,0.073655671,99,0.057658707,0.066666667,0.1103030303030303,0.13801169590643275,0.2036082474226804,0.16744186046511628,0.18133333333333335,0.088528678,0.068093385,0.057441253263707574,0.052959502,0.071593533,55,0.084615385
Daniel Theis,NOP,196,3944,908,652,22,0.11518324607329843,324,0.1656441717791411,306,0.16748768472906403,0.16653449643140364,256,1,0.005681818,149,0.075557809,106,0.059517125,0.067945643,0.12827586206896552,0.20649651972157773,0.14363143631436315,0.1759656652360515,0.13986013986013987,0.076368876,0.077546296,0.070048309,0.052407932,0.086720867,25,0.054347826
Montrezl Harrell,PHI,197,3902,1018,644,64,0.3033175355450237,302,0.15252525252525254,278,0.16023054755043228,0.15612382234185734,374,4,0.016949153,264,0.12985735366453516,106,0.069920844,0.10425471963933503,0.14006024096385541,0.17002237136465326,0.13507109004739337,0.1615326821938392,0.15594059405940594,0.1743002544529262,0.11288483466362599,0.075675676,0.065894924,0.081424936,44,0.1116751269035533
Jalen Johnson,ATL,171,3887,1025,859,69,0.3770491803278688,379,0.19627136198860695,411,0.22252301028695182,0.20910534674430917,166,2,0.009661836,91,0.043107531975367125,73,0.042540792540792544,0.04285341,0.1590909090909091,0.20706455542021923,0.2773722627737226,0.23298816568047337,0.19393939393939394,0.038732394,0.047866805411030174,0.040268456375838924,0.042553191,0.042510121,27,0.046153846153846156
Damion Lee,PHX,198,3879,613,525,32,0.13168724279835392,282,0.1441717791411043,211,0.1281117182756527,0.13683041909519844,88,1,0.005555556,49,0.025884838880084523,38,0.021493212669683258,0.023763999,0.13650306748466257,0.1431693989071038,0.15938303341902313,0.13618677042801555,0.099447514,0.016722408026755852,0.033918129,0.022727272727272728,0.025525525525525526,0.009174312,21,0.036206897
Robert Williams III,POR,161,3863,1318,817,74,0.45121951219512196,352,0.17886178861788618,391,0.20886752136752137,0.19348958333333333,501,1,0.006060606,305,0.16675779114270092,195,0.10592069527430745,0.1362397820163488,0.13982300884955753,0.18568464730290457,0.214123007,0.2126634549208534,0.1957040572792363,0.2037351443123939,0.17266187050359713,0.10098522167487685,0.09761236,0.1342925659472422,35,0.18421052631578946
Tre Mann,CHA,181,3857,513,429,12,0.059405941,197,0.10694896851248643,220,0.11885467314964884,0.11291632818846466,84,1,0.005780347,39,0.019867549668874173,44,0.023887079261672096,0.021813403416557162,0.11082474226804123,0.09875,0.12030075187969924,0.11747211895910781,0.1225296442687747,0.016304347826086956,0.02753304,0.006269592,0.024128686327077747,0.022857142857142857,25,0.030376670716889428
Chuma Okeke,ORL,189,3831,704,571,45,0.2112676056338028,280,0.15184381778741865,246,0.1365149833518313,0.1442676906198574,133,4,0.020512820512820513,71,0.034651049,58,0.030883919,0.032849503,0.15339233038348082,0.14157014157014158,0.16966580976863754,0.14305949008498584,0.11282051282051282,0.042028985507246375,0.03968254,0.014675052410901468,0.030463576158940398,0.032608696,19,0.029185867895545316
Zach Collins,SAS,184,3809,1005,697,68,0.32075471698113206,365,0.1779619697708435,264,0.16336633663366337,0.1715298609217344,308,2,0.010638297872340425,221,0.1054892601431981,85,0.051143201,0.081447964,0.15741935483870967,0.1942919868276619,0.18082191780821918,0.16321656050955413,0.1638888888888889,0.13672922252010725,0.10178384050367262,0.055555556,0.050314465408805034,0.053846154,36,0.059113300492610835
Oshae Brissett,BOS,208,3796,851,591,69,0.35751295336787564,276,0.14307931570762053,246,0.15129151291512916,0.1468354430379747,260,9,0.038461538461538464,121,0.061955965181771634,130,0.075014426,0.068095496,0.12005108556832694,0.1494661921708185,0.1848184818481848,0.16267547481420314,0.1180722891566265,0.062119367,0.050931677,0.088685015,0.077214232,0.067961165,21,0.036649215
Richaun Holmes,WAS,191,3778,1088,749,67,0.3316831683168317,376,0.18753117206982545,306,0.19018023617153512,0.18871057000553404,339,0,0,238,0.1218014329580348,101,0.060154854,0.093311313,0.17222222222222222,0.19134396355353075,0.20638820638820637,0.19001610305958133,0.1907356948228883,0.14263565891472868,0.12357217030114226,0.078034682,0.057488653555219364,0.070028011,28,0.083333333
Ben Simmons,BKN,133,3767,901,719,69,0.3854748603351955,300,0.14925373134328357,350,0.21354484441732763,0.178130995,182,1,0.005102041,110,0.061281337,71,0.045984456,0.054207847,0.11052631578947368,0.16484848484848486,0.18823529411764706,0.215210356,0.20843672456575682,0.07907743,0.051744886,0.053221289,0.048415493,0.039215686,35,0.098870056
Theo Maledon,PHX,177,3753,489,426,5,0.027932960893854747,191,0.10324324324324324,230,0.13097949886104784,0.11674986134220743,63,1,0.004347826,30,0.014742014742014743,32,0.018181818,0.016337285902503294,0.092696629,0.10217113665389528,0.1267605633802817,0.13853141559424678,0.10804597701149425,0.011933174224343675,0.016146393972012917,0.018656716417910446,0.018011527377521614,0.018817204,18,0.025677603423680456
Thaddeus Young,PHX,207,3732,900,535,44,0.21568627450980393,235,0.14114114114114115,256,0.1526535480023852,0.146918013,365,5,0.029411764705882353,218,0.10480769230769231,142,0.097863542,0.10195412064570943,0.12903225806451613,0.15813253012048192,0.13166144200626959,0.15086887835703003,0.15815085158150852,0.13306451612903225,0.095391211,0.074441687,0.10093457943925234,0.089238845,43,0.092473118
Jalen Smith,CHI,229,3730,1187,808,51,0.24878048780487805,401,0.20691434468524253,356,0.22236102435977514,0.21390223226900254,379,7,0.034653465346534656,234,0.12433581296493093,138,0.075616438,0.10035068788777987,0.2002503128911139,0.2078853046594982,0.22185430463576158,0.22398001665278935,0.2175,0.15858453473132372,0.11471321695760599,0.066246057,0.067391304,0.10112359550561797,30,0.048309179
Walker Kessler,UTA,155,3691,1289,825,67,0.366120219,419,0.20529152376286133,339,0.19393592677345536,0.20005278437582474,464,7,0.039325843,310,0.17415730337078653,147,0.085714286,0.130758226,0.16521739130434782,0.2174757281553398,0.2523364485981308,0.2029520295202952,0.1628498727735369,0.21635434412265758,0.15816326530612246,0.13145539906103287,0.082758621,0.095121951,36,0.1935483870967742
Nick Richards,CHA,209,3647,1144,759,60,0.3314917127071823,357,0.20470183486238533,342,0.2049131216297184,0.2048051567535892,385,0,0,276,0.1393939393939394,109,0.070504528,0.10918888258650028,0.1701093560145808,0.241112828,0.22262773722627738,0.21023181454836132,0.18899521531100477,0.16666666666666666,0.13827433628318583,0.093264249,0.06547619,0.086486486,25,0.12755102040816327
Sam Hauser,BOS,205,3631,576,475,31,0.18787878787878787,214,0.10630899155489319,230,0.1411042944785276,0.121877573,101,2,0.015267175572519083,31,0.022158685,68,0.032660903,0.028440103418557884,0.086887836,0.10061601642710473,0.15024630541871922,0.13359683794466404,0.16712328767123288,0.023952095808383235,0.017656501,0.029090909,0.032140691,0.034642032,10,0.016863406408094434
Christian Braun,DEN,180,3610,598,445,44,0.2,224,0.11510791366906475,177,0.11238095238095239,0.11388809997159897,153,1,0.004347826,94,0.048679441,58,0.043348281016442454,0.0464974,0.10277777777777777,0.1043956043956044,0.17405063291139242,0.10379746835443038,0.13846153846153847,0.051655629139072845,0.048387097,0.043243243243243246,0.038272816486751716,0.059561129,18,0.044444444444444446
Ochai Agbaji,TOR,161,3590,437,298,13,0.065326633,145,0.080690039,140,0.079365079,0.080033698,139,3,0.015625,53,0.029691877,83,0.050517346,0.039673278879813305,0.079744817,0.078651685,0.089285714,0.073463268,0.097674419,0.037790698,0.023728813559322035,0.028301887,0.05358615,0.041860465,11,0.022494887525562373
Danilo Gallinari,MIL,166,3523,627,555,25,0.1404494382022472,283,0.16330063473744952,247,0.15904700579523504,0.16129032258064516,72,3,0.022222222222222223,31,0.018596281,38,0.024358974,0.021382088627207932,0.1734860883797054,0.1655450874831763,0.1424802110817942,0.15476190476190477,0.1724137931034483,0.025590551181102362,0.011764705882352941,0.02284264,0.024583664,0.023411371237458192,9,0.013846153846153847
Bismack Biyombo,OKC,202,3520,983,632,54,0.26865671641791045,298,0.1643684500827358,280,0.17879948914431673,0.17105652559928974,351,2,0.010362694300518135,220,0.11369509043927649,129,0.082851638,0.099942726,0.13802816901408452,0.17232375979112272,0.20178041543026706,0.17568692756036636,0.18904109589041096,0.11178247734138973,0.12242686890574214,0.094285714,0.085543199,0.074742268,24,0.10041841
Dennis Smith Jr.,BKN,170,3507,474,365,12,0.065934066,162,0.092943201,191,0.11855990068280571,0.10524746571258199,109,2,0.010050251256281407,63,0.033421750663129975,44,0.028947368,0.031424376,0.090128755,0.088919289,0.10862619808306709,0.12086092715231789,0.11166253101736973,0.038560411311053984,0.035526315789473684,0.017291066,0.027050610820244327,0.034759358288770054,18,0.033395176
Hamidou Diallo,WAS,168,3496,744,558,40,0.19047619047619047,218,0.1236528644356211,300,0.1913265306122449,0.15550885619933955,186,2,0.008403361,128,0.065406234,56,0.038888889,0.05416544,0.088855422,0.12319790301441677,0.19345238095238096,0.20425531914893616,0.15267175572519084,0.088507266,0.054388133498145856,0.043478260869565216,0.034547152,0.051490514905149054,46,0.079173838
Carmelo Anthony,LAL,138,3483,502,408,27,0.13432835820895522,173,0.10011574074074074,208,0.12871287128712872,0.1139354066985646,94,7,0.038461538461538464,51,0.029513888888888888,36,0.021660649819494584,0.025663717,0.090387374,0.10778443113772455,0.1046831955922865,0.1253968253968254,0.1404494382022472,0.043348281016442454,0.025996533795493933,0.014522821576763486,0.023308271,0.015060240963855422,14,0.017766497461928935
Eric Bledsoe,LAC,125,3472,426,369,4,0.030534351145038167,180,0.10129431626336523,185,0.11314984709480122,0.10697538100820633,57,0,0,38,0.02041913,19,0.013185288,0.017262265293761358,0.08259587,0.10284167794316644,0.13333333333333333,0.11764705882352941,0.098143236,0.030428769017980636,0.015558698727015558,0.011600928,0.014505893019038985,0.00887574,19,0.029780564263322883
Jose Alvarado,NOP,182,3454,393,309,5,0.028248588,140,0.089801155,164,0.10243597751405371,0.096202532,84,1,0.004830918,60,0.034423408,23,0.016027875,0.026117054751415986,0.081415929,0.090510949,0.10355987055016182,0.10185185185185185,0.10411622276029056,0.032608696,0.041198502,0.020134228187919462,0.013953488372093023,0.022222222222222223,22,0.035598706
Danny Green,PHI,144,3445,433,343,14,0.088607595,169,0.09229929,160,0.10443864229765012,0.097829319,90,4,0.024390243902439025,34,0.019664545980335454,52,0.039127163,0.028122956180510136,0.079389313,0.094559585,0.10891089108910891,0.10420168067226891,0.10526315789473684,0.024604569,0.016476552598225603,0.018867924528301886,0.035087719,0.05,18,0.035433071
Davis Bertans,CHA,201,3436,399,350,26,0.11926605504587157,192,0.10921501706484642,132,0.089008766,0.099969145,49,3,0.015625,24,0.014059753954305799,22,0.013827781269641735,0.013947847180109158,0.1124031007751938,0.11411764705882353,0.094387755,0.087591241,0.093023256,0.020477815699658702,0.012048192771084338,0.00802139,0.013866231647634585,0.01369863,7,0.010752688172043012
Aleksej Pokusevski,CHA,168,3429,778,613,33,0.2323943661971831,290,0.173444976,290,0.16870273414776032,0.17104099085815394,165,4,0.023121387283236993,107,0.058120586637696904,54,0.033067973,0.046344272,0.14173228346456693,0.19047619047619047,0.19814241486068113,0.1689351481184948,0.16808510638297872,0.058011049723756904,0.063803681,0.043046358,0.033911672,0.030136986301369864,44,0.063037249
Ziaire Williams,BKN,171,3403,480,381,27,0.15,149,0.087853774,205,0.13183279742765272,0.10888957243924946,99,2,0.010362694300518135,48,0.025876011,49,0.031470777,0.028429073856975382,0.08719346,0.093610698,0.076124567,0.13559322033898305,0.11708860759493671,0.027576197387518143,0.025778733,0.021276596,0.033094812,0.027334852,21,0.036206897
Malaki Branham,SAS,159,3377,358,299,6,0.031088082901554404,149,0.082915971,144,0.1037463976945245,0.091993721,59,1,0.005952381,28,0.015225666122892877,30,0.019973368841544607,0.017360071834780007,0.066848568,0.086092715,0.11326860841423948,0.10571428571428572,0.097633136,0.015384615384615385,0.018369690011481057,0.006289308,0.017676767676767676,0.028662420382165606,17,0.026033690658499236
Jaylen Nowell,NOP,190,3367,432,343,7,0.036082474,157,0.093285799,179,0.12344827586206897,0.10724545164379189,89,1,0.005025126,46,0.02707475,42,0.026992288,0.027035330261136713,0.076804916,0.10124826629680998,0.10932475884244373,0.1308500477554919,0.10421836228287841,0.033189033,0.025537634408602152,0.015267175572519083,0.026981450252951095,0.027027027,37,0.049664429530201344
Wesley Matthews,ATL,195,3365,351,258,14,0.081871345,120,0.067264574,124,0.081364829,0.07376058,93,7,0.034482758620689655,34,0.021505376344086023,52,0.032561052,0.027061044682190057,0.066558442,0.063613232,0.07591623,0.073701843,0.10909090909090909,0.023722627737226276,0.017937219730941704,0.024725274725274724,0.037256562,0.019230769230769232,12,0.028103044
Jordan Nwora,TOR,206,3358,659,534,43,0.22395833333333334,239,0.13807047949162335,252,0.1691275167785235,0.15243713132567527,125,2,0.012048192771084338,71,0.041040462427745665,52,0.033788174,0.037626185377791374,0.11346444780635401,0.1456953642384106,0.17142857142857143,0.16242317822651448,0.1908831908831909,0.057453416,0.029045643153526972,0.035812672,0.036626916524701875,0.024657534246575342,22,0.032738095
Austin Rivers,MIN,155,3341,279,247,11,0.061111111,99,0.062068966,137,0.091884641,0.076474401,32,1,0.00591716,20,0.013623978201634877,11,0.007203667,0.010350584307178631,0.044554455,0.061538462,0.09439528,0.093087558,0.088669951,0.012068966,0.014263074484944533,0.015564202,0.008787346,0.002570694,5,0.012048192771084338
Shaedon Sharpe,POR,128,3326,449,332,9,0.058064516,144,0.093324692,179,0.12740213523131672,0.10956580732700136,117,1,0.006622517,66,0.03884638,50,0.033990483,0.03659306,0.081120944,0.09380531,0.12,0.13047619047619047,0.11830985915492957,0.049490538573508006,0.038404727,0.017910448,0.031578947368421054,0.042296073,23,0.036277603
Keita Bates-Diop,BKN,209,3318,638,471,35,0.18229166666666666,255,0.14903565166569258,181,0.1300287356321839,0.14050918466000645,167,6,0.033149171,114,0.059498956158663886,47,0.036776212832550864,0.050407013,0.13425925925925927,0.15033557046979865,0.1761006289308176,0.1289134438305709,0.13398692810457516,0.063174114,0.071032186,0.024590164,0.034196891,0.044728435,21,0.05370844
Chimezie Metu,DET,213,3315,839,686,51,0.31097560975609756,335,0.2041438147471054,300,0.20229265003371544,0.2032650448143406,153,2,0.012578616352201259,83,0.051488834,68,0.048329779673063254,0.050016561775422325,0.16932907348242812,0.21637426900584794,0.24471299093655588,0.20522052205220523,0.1935483870967742,0.072625698,0.048322148,0.024242424242424242,0.043996333638863426,0.063291139,11,0.023504273504273504
Ricky Rubio,CLE,135,3308,434,382,12,0.078947368,201,0.1151862464183381,169,0.12255257432922408,0.11843790012804098,52,1,0.006024096,31,0.018023256,20,0.012547051442910916,0.015389257694628847,0.12734584450402145,0.095744681,0.12609970674486803,0.12743190661478598,0.10826210826210826,0.023255813953488372,0.017291066,0.006779661,0.012679628,0.012165450121654502,5,0.008278146
Jordan McLaughlin,SAC,232,3302,355,276,15,0.071090047,147,0.084971098,114,0.081428571,0.083386581,79,2,0.009756098,34,0.021289918597370068,43,0.027232425585813805,0.024244332,0.078864353,0.087064677,0.092465753,0.0803485,0.084468665,0.027900146842878122,0.020086083213773313,0.00456621,0.027444254,0.026634382566585957,17,0.047619047619047616
Raul Neto,CLE,182,3280,336,285,4,0.022988505747126436,172,0.096304591,109,0.084365325,0.091293047,51,1,0.005434783,29,0.016219239,21,0.017470882,0.016722408026755852,0.108,0.090705487,0.094147583,0.079055441,0.10062893081761007,0.026119402985074626,0.016317016317016316,0.002538071,0.019271948608137045,0.011194029850746268,11,0.024070021881838075
Javonte Green,NOP,171,3264,581,393,38,0.24836601307189543,163,0.10061728395061728,192,0.13389121338912133,0.11624099541584806,188,3,0.020979021,110,0.060109289617486336,75,0.061374795,0.060615989515072084,0.088989442,0.11710323574730354,0.090909091,0.13047530288909598,0.1440443213296399,0.073208723,0.050505050505050504,0.056565657,0.060409924,0.06440678,12,0.040133779
Markelle Fultz,ORL,129,3263,446,312,6,0.038961039,130,0.087248322,176,0.11780455153949129,0.10254691689008043,134,1,0.005405405,97,0.053709856,36,0.027928626842513578,0.042972536348949916,0.069264069,0.082962963,0.11898016997167139,0.10535876475930972,0.15267175572519084,0.072487644,0.052434456928838954,0.027638191,0.030737704918032786,0.019169329073482427,28,0.050816696914700546
Rudy Gay,UTA,174,3211,708,578,40,0.23255813953488372,287,0.16764018691588786,251,0.16834339369550638,0.16796753044021231,130,3,0.017045454545454544,68,0.03974284,59,0.040605643496214726,0.040139064,0.16193656093489148,0.16518424396442186,0.18404907975460122,0.15843270868824533,0.20504731861198738,0.039855072,0.04181601,0.034161490683229816,0.035304501,0.059375,37,0.052407932
Chris Duarte,CHI,172,3207,461,371,19,0.1144578313253012,177,0.10611510791366907,175,0.12896094325718496,0.11636363636363636,90,1,0.005524862,44,0.026747720364741642,45,0.030303030303030304,0.028434505,0.11459968602825746,0.079234973,0.15384615384615385,0.12003968253968254,0.15472779369627507,0.035294118,0.022522523,0.016722408026755852,0.032627866,0.022792022792022793,11,0.018181818
Lamar Stevens,MEM,203,3193,594,439,25,0.15625,194,0.11672683513838748,220,0.1660377358490566,0.1386006026113157,155,5,0.026737967914438502,82,0.05033763,68,0.052307692307692305,0.051212018,0.093373494,0.11492537313432835,0.1676829268292683,0.16959669079627715,0.1564245810055866,0.054187192118226604,0.046113307,0.053639847,0.055384615384615386,0.043076923076923075,17,0.039534884
Ish Smith,CHA,195,3188,420,357,7,0.037037037037037035,161,0.1008140262993112,189,0.1390728476821192,0.11840324763193505,63,0,0,32,0.017611447440836543,31,0.024819855884707767,0.020547945,0.069230769,0.1059322033898305,0.13550135501355012,0.1395572666025024,0.1375,0.018062397,0.019690577,0.014084507042253521,0.018438178,0.042813456,10,0.019455252918287938
Goga Bitadze,ORL,216,3182,903,536,53,0.3271604938271605,274,0.17125,209,0.1578549848942598,0.16518467852257182,367,10,0.063291139,251,0.15147857573928786,106,0.074490513,0.1159090909090909,0.16485225505443235,0.19359534206695778,0.12962962962962962,0.15392456676860347,0.16909620991253643,0.1861152141802068,0.13714285714285715,0.10357142857142858,0.06884058,0.094043887,27,0.081325301
Dyson Daniels,ATL,143,3176,537,402,24,0.1509433962264151,171,0.11850311850311851,207,0.13076437144662034,0.12491738268341045,135,4,0.021052631578947368,63,0.038344492,68,0.051012753,0.044018817,0.092979127,0.1419753086419753,0.11194029850746269,0.1231945624468989,0.15270935960591134,0.041733547,0.035714286,0.038135593220338986,0.050352467270896276,0.052941176470588235,18,0.044665012
Nassir Little,PHX,189,3163,580,449,30,0.16042780748663102,185,0.12123197903014417,234,0.16306620209059233,0.1415062478892266,131,3,0.021582734,52,0.033656958,76,0.051560379918588875,0.042398145,0.095022624,0.11912751677852348,0.19101123595505617,0.16526610644257703,0.1565934065934066,0.040322581,0.029565217391304348,0.028571429,0.054945054945054944,0.037800687285223365,15,0.034722222222222224
Furkan Korkmaz,PHI,194,3129,360,311,31,0.19254658385093168,130,0.080795525,150,0.11235955056179775,0.095108696,49,1,0.00591716,15,0.009085403,33,0.025680933852140077,0.016348774,0.052721088,0.08819133,0.11363636363636363,0.1112167300380228,0.1166077738515901,0.015280135823429542,0.008298755,0,0.025026069,0.027607361963190184,20,0.033557047
R.J. Hampton,MIA,170,3116,466,394,6,0.034285714,171,0.11354581673306773,217,0.1523876404494382,0.13242320819112627,72,0,0,43,0.026123937,29,0.019661017,0.023069529,0.073260073,0.12878787878787878,0.15333333333333332,0.14115490375802017,0.1891891891891892,0.017953321364452424,0.030144168,0.030674847,0.019230769230769232,0.021505376344086023,23,0.044230769
Garrett Temple,TOR,175,3108,369,287,18,0.098360656,146,0.097009967,123,0.088045812,0.092694693,82,1,0.007042254,44,0.02739726,37,0.026523297491039426,0.026991002999000334,0.090121317,0.099348534,0.10509554140127389,0.090659341,0.078688525,0.032061069,0.025889967637540454,0.021021021021021023,0.025886865,0.028409090909090908,11,0.025229358
Trendon Watford,BKN,184,3106,667,512,64,0.3516483516483517,221,0.1644345238095238,227,0.15579958819492107,0.15994287754373437,155,4,0.019801980198019802,82,0.052665382,69,0.051492537,0.052122886,0.14904679376083188,0.17049808429118773,0.18775510204081633,0.1551094890510949,0.15789473684210525,0.060413355,0.047619047619047616,0.046875,0.05631068,0.035483870967741936,23,0.060367454
Lonzo Ball,CHI,98,3094,472,403,32,0.2711864406779661,163,0.10605074821080027,208,0.143646409,0.12428810720268006,69,0,0,40,0.024286581663630843,29,0.022256331542594012,0.023389830508474575,0.10543130990415335,0.092127303,0.1337579617834395,0.14106019766397124,0.15223880597014924,0.033285094,0.021897810218978103,0.012254901960784314,0.020449898,0.027692307692307693,15,0.024549918166939442
Brandon Miller,CHA,94,3071,419,338,14,0.097902098,144,0.10770381451009724,180,0.12866333095067906,0.11842105263157894,81,1,0.008547009,51,0.032463399108847865,29,0.020596590909090908,0.026854649,0.09492635,0.11819887429643527,0.11917098445595854,0.12702960840496658,0.13352272727272727,0.038062284,0.033773861967694566,0.019230769230769232,0.020036429872495445,0.022580645,36,0.048257373
Bones Hyland,LAC,172,3039,391,349,20,0.11428571428571428,179,0.1285919540229885,150,0.10948905109489052,0.11911658218682114,42,1,0.006802721,26,0.018678161,15,0.010416666666666666,0.014477401129943503,0.14072494669509594,0.1060842433697348,0.1595744680851064,0.10392156862745099,0.12571428571428572,0.014787430683918669,0.025641026,0.011278195488721804,0.00911577,0.014577259475218658,18,0.023968042609853527
Malachi Flynn,DET,213,3032,369,313,10,0.069444444,153,0.10647181628392484,150,0.11346444780635401,0.10982239942007974,56,2,0.011834319526627219,25,0.014757969,29,0.020408163,0.017335473515248796,0.1050656660412758,0.098130841,0.1297709923664122,0.10647181628392484,0.13186813186813187,0.010033444816053512,0.017449664,0.017094017094017096,0.020739404869251576,0.019230769230769232,8,0.013223140495867768
Haywood Highsmith,MIA,159,3006,485,337,16,0.12698412698412698,155,0.11397058823529412,166,0.11632796075683252,0.11517761033369214,148,3,0.027777777777777776,67,0.045921864,78,0.053793103,0.049845307665864556,0.10043668122270742,0.11521418020679468,0.13777777777777778,0.109284333,0.13486005089058525,0.050980392156862744,0.042876901798063624,0.044247788,0.05645933,0.04691358,15,0.042979943
Svi Mykhailiuk,UTA,201,3003,369,298,14,0.096551724,134,0.08763898,150,0.11355034065102196,0.099649123,71,2,0.013157894736842105,37,0.023687580025608196,32,0.022727272727272728,0.023232323232323233,0.080808081,0.082018927,0.11295681063122924,0.10751565762004175,0.12947658402203857,0.028189910979228485,0.018604651162790697,0.024691358024691357,0.022935779816513763,0.022012579,10,0.017513134851138354
JaMychal Green,GSW,182,3002,763,525,51,0.3248407643312102,238,0.17134629229661627,236,0.17559523809523808,0.1734357848518112,238,6,0.051282051,143,0.10369833212472807,89,0.058784676354029064,0.080193571,0.15673289183222958,0.17156105100463678,0.19377162629757785,0.18297455968688844,0.15217391304347827,0.12673267326732673,0.10535405872193437,0.061016949152542375,0.057261411,0.064724919,32,0.078431373
Danuel House Jr.,PHI,168,2975,395,334,27,0.16265060240963855,129,0.089707928,178,0.13194959229058562,0.11015428776462145,61,1,0.005319149,28,0.019363762102351315,32,0.023426061,0.021337126600284494,0.071428571,0.091472868,0.11764705882352941,0.1491395793499044,0.072607261,0.024115755627009645,0.008333333,0.035714286,0.026104418,0.016216216216216217,6,0.015189873417721518
DeAndre Jordan,DEN,190,2948,1083,766,72,0.4235294117647059,364,0.2345360824742268,330,0.2391304347826087,0.23669849931787176,317,2,0.012738853503184714,214,0.14078947368421052,101,0.083747927,0.11555392516507704,0.18809980806142035,0.25894134477825465,0.2560240963855422,0.24057971014492754,0.23478260869565218,0.13508771929824562,0.1674565560821485,0.097791798,0.074626866,0.11567164179104478,28,0.19047619047619047
